User_ID,drugName,condition,review,rating,date,usefulCount,ratings_simplified
4268,Belviq,Weight Loss,"""I started Belviq on May 10th.  I have lost 20 lbs since, today being 8/5.  I wanted something to aid in my weight loss  being 200 lbs, 5&#039;2&quot;, 52 yrs old.  I asked about Contrave but my doc suggested Belviq because of patient success.   I had nausea and a headache for 3 days but that went away.  I also had  a nagging cough for a couple months but that went away, also.  The only other notable symptoms are occasional sluggishness and brain fog.  I take two 10 mg pills a day.  I know when the first one&#039;s wearing off  because I do get hungry.  It does curb my appetite really well and I have to force myself to eat. I have the most success when I work out, too and cut down on sugar and food intake which Belviq aids in.  I love it!""",9.0,"August 5, 2017",25,4
52156,Adipex-P,Weight Loss,"""I&#039;m 5&#039;3 and weigh 196lbs and I started taking Adipex on 4/5 and on 4/8 I weighed 193lbs. The first day it made me very jittery and have dry mouth very bad. I have also walked on the treadmill for thirty mins since I started the Adipex. I have lost a pound a day. It helps me to eat smaller portions. My goal weight is 150lbs.""",10.0,"April 10, 2013",76,4
128558,Phentermine,Weight Loss,"""I&#039;m 32 years old and have two kids.  My last pregnancy kicked my butt.  Went up to 222lbs. Lost 22lb after birth. Had a hard time losing weight. Started this pill February 2015 and now it&#039;s June. Starting weight 200lbs I&#039;m now 169. I&#039;m 5&#039;4&#039;&#039; hope I got back to 140. Love this pill. I have energy, I work in my gatden, work out to T25. I don&#039;t eat very much. Drink a lot of water due to dry mouth. Keeping up with my kids. I&#039;m in jeans that I wore before having my kids! Size 8 woohoo. Just trying to get rid of this baby belly. Just make sure you take it before 7am so you sleep good at night.""",10.0,"July 1, 2015",20,4
54676,Bupropion / naltrexone,Weight Loss,"""Started Contrave 4/17/2017. It works lost 4 pounds, no side affects except extreme dry mouth which I drinks plenty of water. I take 2 pills daily.""",10.0,"April 22, 2017",19,4
11939,Fastin,Weight Loss,"""I took Fastin this morning and within 30 minutes, my heart was pounding so hard I thought I was going to throw up. I don&#039;t like the way it made me feel. """,2.0,"June 28, 2014",88,1
37954,Adipex-P,Weight Loss,"""At 280 pounds, recently diagnosed with Type 2 Diabetes, and told to start medications, I turned to my doctor to discuss potential stomach procedures.  Well, with 1 Kidney, I&#039;m pretty certain Diabetes would eventually cut my life short so why not go through a drastic change?  No.... instead I asked her for three months to lose 30 pounds, and she suggested I try Adipex/Phenermine 37.5mg So like many all of you, I did, and I instantly felt that sudden feel good surge of energy.  I&#039;m now 10 weeks in and lost 33.5 pounds. Some will read this and many of your posts and instantly think it&#039;s a fake review.  But honestly readers, this pill has changed my outlook on life.  Give it a shot, it may not work for all, but it may work for you!""",10.0,"June 6, 2017",96,4
128586,Phentermine,Weight Loss,"""I started phentermine June 2nd 2015, I&#039;m 5&#039;7&quot; 209lbs. I&#039;ve been jittery since my first dose yesterday at 10 a.m. my anxiety is through the roof.  I&#039;ll give an update at 10 days""",5.0,"June 3, 2015",4,2
54667,Bupropion / naltrexone,Weight Loss,"""I kept a log of my first week starting Contrave.  First few days I felt groggy and irritable, light-headed and my hands were shaky.  This is normal for your body to adjust to new medication. This drug has an antidepressant in it. It&#039;s going to make you feel weird at first. Power through it. It&#039;s worth it. 

After 1 week the side effects weren&#039;t nearly as bad, and after two weeks they were almost gone.

I&#039;m on almost two months of this medication now, and I feel great.  I feel like it stabilizes my mood and I don&#039;t want to shove food into my face all day. I&#039;m down 15 lb so far mainly doing cardio. The only reason I don&#039;t give it 10 is because the price, $90 bucks a month.  Make sure you get the savings card online!""",8.0,"April 27, 2017",9,3
77204,Lorcaserin,Weight Loss,"""Southern cooking and big bones is what caused me to gain weight. 5&quot;7 204 lb female. Six months as a the test patient and my doc is sold on my 45.56 pound weight loss. I am happier and feel in control of what I eat and when I eat. I had a headache for two days and now just feel calm, no figeting sleep like a baby. Another 10 to 15 lbs and I will be at my goal.""",10.0,"May 19, 2014",100,4
39263,Contrave,Weight Loss,"""The Facts:  Started medication on 2/12/2017 at 168.7# (5&#039;5&quot;), 57 yo female.  I started with 2 pills in the a.m. (with a light breakfast - scrambled eggs or the like).  Side effects were very minimal, first couple of days I felt a little &quot;fuzzy&quot; but nothing major.  Other than that, I have been fortunate to only have positive results.  The first week I lost 7.5 lbs.  Since then it has been slow to come off, but I am focused.  I let the medication do what it is supposed to do, in that it really curbs your cravings and hunger.  It is NOT like phentermine, thank god.  Sleep much better and has helped with RLS!  Total weight loss today 10 lbs.  Wish I could write more, but limited space.""",8.0,"March 19, 2017",25,3
82065,Liraglutide,Weight Loss,"""Dr.prescribed Victoza 3 mo.  ago for weight loss, which was affecting my health.  High BP, arthritis in knee, low thyroid,  weight was 183 lbs. Loved it, no side effects, loss 40 lbs. But , just recently all at once, got headaches,  lightheaded,  unbearable pains in stomach,  anxiety,  fast heart beating,  I thought I was going to die. I stayed up until 4:00 am, I felt out of control from all the anxiety.  Thank God I had some Xanax! I love the weght loss results, however  I don&#039;t ever want to experience  that terrifying experience of feeling like I was going to die. Ithe was that frightening,  I stopped the next day!""",4.0,"May 6, 2016",60,2
138434,Phentermine,Weight Loss,"""My experience with phentermine has been wonderful. Within the first 3 days of taking it, I lost 7 pounds. I haven&#039;t even been on it two weeks yet and I&#039;m down another 7 pounds. I also watch what I eat, when I eat all the time. Calorie count EVERYTHING and exercise everyday for 30 minutes to 1 hour. Plus I am positively more active, increased sex drive and simply happy. I am scattered brain and dry mouth. I suggest lots of water and Green tea. """,9.0,"July 22, 2013",39,4
52008,Adipex-P,Weight Loss,"""This pill works!  I do advise that you eat breakfast wait 30 mins and drink water throughout the day. If you don&#039;t get hungry eat something wholesome. My experience with headache, and mood swings was due to me not feeling hungry, yet my body still needed fuel. Listen to your body! I&#039;m at a weight that I&#039;m happy with. I do exercise its my therapy. One seventy three from 205! Also it helps with my blood pressure. Eating is so much easier. I can think about what I need to prepare versus just grabbing the first snack, not so good choice that would satisfy me. Know your body, breath don&#039;t over think, be happy. This is coming from me!It helped along with small positive changes. Peace!!""",10.0,"March 25, 2015",113,4
128234,Phentermine,Weight Loss,"""This drug did not work at all for me even with diet and exercise. Started with 30mg then after 3 months with no effect was switched to 37.5mg and still no effect I&#039;m 6&#039;0&quot; and 220 I exercise every day for a minimum of an hour and am on a strict diet of 210 g of lean protein per day and 1400 calories total I ride my bike 13 miles a day keeping my heart rate at 170-178. Even with all of that I haven&#039;t lost a single pound.""",1.0,"February 25, 2016",8,1
127654,Phentermine,Weight Loss,"""I started 5/26/2017 on one 37.5 mg tablet daily, my starting weight was 220 lbs, and one week later I am down 10 lbs, I weighed myself this morning and I weighed 210! I had to completely cut out all simple carbs like bread, pasta, tortilla, and also absolutely no sweets which is my downfall but to be honest I have no interest in any of those foods because the results I am seeing are more addicting than the food! I stay under 1200 calories a day and I drink 1 gallon of water a day. The only side affect I have noticed is dry mouth, and when I workout really hard my heart rate did creep up to about 198 which freaked me out a little so I had to tone it down a bit on the run that day. I have also workout 5 days a wk. It&#039;s been worth it so far!""",10.0,"June 4, 2017",26,4
138549,Phentermine,Weight Loss,"""I started taking it because I was always hungry and gained 12 pounds in the last month. With a stressful job, I had lack of motivation. Day 3 today and down 5lbs woohoo. Also working out to Julian Michaels 30 day shred. Only dry mouth, and I feel great and hunger has stalled. I have 40 pounds to go. I love this pill.""",10.0,"May 18, 2013",29,4
